Date,ABBV,BIIB,CI,CVS,HCA,MCK,MRNA,REGN,TEVA,VRTX,^GSPC
2020-06-25,77.16847229003906,262.6300048828125,168.75619506835938,53.13202667236328,89.06946563720703,145.9893341064453,62.0,615.7999267578125,12.739999771118164,295.1499938964844,3083.760009765625
2020-06-26,76.48423767089844,258.6600036621094,168.37405395507812,52.658973693847656,88.23937225341797,143.0172882080078,61.279998779296875,607.257568359375,12.1899995803833,286.1400146484375,3009.050048828125
2020-06-29,76.73088073730469,260.3500061035156,170.63954162597656,53.4640007019043,91.78878021240234,146.4525604248047,62.08000183105469,606.7708129882812,12.180000305175781,285.17999267578125,3053.239990234375
2020-06-30,78.11528015136719,267.54998779296875,170.73052978515625,53.92045974731445,92.60934448242188,148.0447540283203,64.20999908447266,619.465087890625,12.329999923706055,290.30999755859375,3100.2900390625
2020-07-01,78.87909698486328,264.7699890136719,173.32354736328125,53.580196380615234,93.58257293701172,145.62265014648438,61.59000015258789,605.082275390625,11.510000228881836,286.2799987792969,3115.860107421875
2020-07-02,78.67222595214844,265.1199951171875,173.31448364257812,53.69637680053711,93.47763061523438,147.37892150878906,58.56999969482422,618.2731323242188,11.350000381469727,291.1000061035156,3130.010009765625
2020-07-06,78.77567291259766,269.79998779296875,172.25904846191406,53.88726043701172,94.6607666015625,146.20162963867188,59.150001525878906,623.0409545898438,11.520000457763672,291.30999755859375,3179.719970703125
2020-07-07,79.04617309570312,268.3500061035156,165.63548278808594,53.04903030395508,91.82695770263672,140.6917266845703,61.09000015258789,636.5794067382812,11.210000038146973,299.05999755859375,3145.320068359375
2020-07-08,78.99047088623047,280.19000244140625,163.84310913085938,52.40168762207031,91.24494171142578,139.50477600097656,61.58000183105469,636.0430908203125,11.399999618530273,295.9200134277344,3169.93994140625
2020-07-09,77.92433166503906,278.70001220703125,158.2202911376953,50.8580207824707,90.0140609741211,135.95372009277344,64.95999908447266,636.3311157226562,11.609999656677246,295.3999938964844,3152.050048828125
2020-07-10,77.04118347167969,278.8800048828125,159.7124481201172,51.99502182006836,92.28495025634766,138.00909423828125,62.61000061035156,616.6937255859375,11.760000228881836,294.45001220703125,3185.0400390625
2020-07-13,77.86068725585938,276.5199890136719,161.3773956298828,51.970130920410156,92.38990020751953,139.90040588378906,71.77999877929688,611.7471923828125,11.569999694824219,284.82000732421875,3155.219970703125
2020-07-14,79.62439727783203,281.2699890136719,165.74464416503906,52.86646270751953,94.42223358154297,142.66024780273438,75.04000091552734,636.9270629882812,11.720000267028809,293.8299865722656,3197.52001953125
2020-07-15,80.92100524902344,282.9599914550781,164.71656799316406,53.59678649902344,100.80545043945312,148.12193298339844,80.22000122070312,628.4940795898438,12.6899995803833,295.1099853515625,3226.56005859375
2020-07-16,80.4699935913086,279.5400085449219,163.77029418945312,53.93705368041992,102.22713470458984,147.9964599609375,81.80999755859375,627.9676513671875,12.300000190734863,290.55999755859375,3215.570068359375
2020-07-17,81.20286560058594,281.8800048828125,163.59742736816406,54.244136810302734,101.19666290283203,149.3860626220703,94.8499984741211,639.7380981445312,12.359999656677246,294.5299987792969,3224.72998046875
2020-07-20,80.16397857666016,283.3999938964844,160.00360107421875,53.04073715209961,100.15664672851562,148.12193298339844,82.68000030517578,653.7931518554688,12.59000015258789,303.1000061035156,3251.840087890625
2020-07-21,78.44054412841797,280.19000244140625,162.2235565185547,53.54698944091797,104.31670379638672,150.51502990722656,80.86000061035156,634.572998046875,12.210000038146973,291.3999938964844,3257.300048828125
2020-07-22,78.68213653564453,280.80999755859375,160.97711181640625,53.34626007080078,116.80648040771484,150.7755584716797,83.2249984741211,633.251953125,12.15999984741211,291.2300109863281,3276.02001953125
2020-07-23,78.94789123535156,278.510009765625,162.96963500976562,53.3546257019043,121.14783477783203,151.17120361328125,75.33000183105469,626.0804443359375,11.739999771118164,284.4599914550781,3235.659912109375
2020-07-24,78.20697784423828,272.3299865722656,164.69833374023438,52.978233337402344,119.75479888916016,149.8974609375,73.20999908447266,604.853759765625,11.489999771118164,278.489990234375,3215.6298828125
2020-07-27,78.24723052978516,286.19000244140625,159.676025390625,52.33419418334961,119.58304595947266,151.64402770996094,79.91000366210938,633.122802734375,11.550000190734863,284.2099914550781,3239.409912109375
2020-07-28,77.88484954833984,280.3500061035156,159.9035186767578,52.91969680786133,118.27587127685547,148.4982452392578,81.48999786376953,626.7656860351562,11.420000076293945,278.5199890136719,3218.43994140625
2020-07-29,78.12644958496094,277.3599853515625,165.40805053710938,53.71427536010742,123.82897186279297,150.2448272705078,79.51000213623047,627.91796875,11.850000381469727,278.7200012207031,3258.43994140625
2020-07-30,77.34525299072266,274.8599853515625,162.37823486328125,53.530277252197266,122.17832946777344,148.2281036376953,77.62999725341797,627.2326049804688,11.5600004196167,279.3999938964844,3246.219970703125
2020-07-31,76.43521118164062,274.69000244140625,157.1194305419922,52.64366149902344,120.83297729492188,144.89895629882812,74.0999984741211,627.82861328125,11.539999961853027,272.0,3271.1201171875
2020-08-03,77.26475524902344,278.1600036621094,157.40142822265625,53.41317367553711,120.09827423095703,154.29771423339844,77.9800033569336,640.8505249023438,12.1899995803833,279.5199890136719,3294.610107421875
2020-08-04,75.93592071533203,276.0799865722656,157.8563690185547,54.349952697753906,122.50272369384766,151.5186004638672,78.45999908447266,644.0787353515625,11.800000190734863,275.7099914550781,3306.510009765625
2020-08-05,75.09835052490234,276.1700134277344,159.1028289794922,53.86483383178711,124.43011474609375,148.2859649658203,75.80000305175781,620.3292236328125,12.65999984741211,273.2300109863281,3327.77001953125
2020-08-06,74.55069732666016,277.6600036621094,157.46514892578125,53.63064193725586,126.25252532958984,146.43324279785156,73.76000213623047,617.04150390625,12.149999618530273,273.3399963378906,3349.159912109375
2020-08-07,74.83258056640625,305.7099914550781,162.12351989746094,54.33321762084961,124.29652404785156,146.6744842529297,74.0999984741211,616.0481567382812,11.920000076293945,272.989990234375,3351.280029296875
2020-08-10,74.397705078125,300.260009765625,166.49981689453125,54.96052551269531,126.39563751220703,147.0508270263672,72.01000213623047,604.1585083007812,11.869999885559082,268.7300109863281,3360.469970703125
2020-08-11,74.63125610351562,289.94000244140625,165.93569946289062,54.58414840698242,125.55599975585938,146.00868225097656,68.97000122070312,594.8413696289062,11.720000267028809,261.8599853515625,3333.68994140625
2020-08-12,76.91842651367188,293.2200012207031,167.70079040527344,54.358306884765625,126.07125854492188,147.6394500732422,69.5199966430664,608.240966796875,11.640000343322754,270.8500061035156,3380.35009765625
2020-08-13,76.2499771118164,288.5400085449219,164.57098388671875,54.115753173828125,124.67816925048828,146.8578338623047,67.83000183105469,606.790771484375,11.569999694824219,267.1499938964844,3373.429931640625
2020-08-14,76.5640869140625,289.45001220703125,166.86375427246094,54.927066802978516,128.2657928466797,153.1107940673828,69.1500015258789,608.4593505859375,11.5,267.2900085449219,3372.85009765625
2020-08-17,77.59490203857422,289.1600036621094,165.76283264160156,54.28303909301758,128.1417694091797,150.33168029785156,69.76000213623047,616.5646362304688,11.59000015258789,273.8399963378906,3381.989990234375
2020-08-18,77.03118133544922,288.8800048828125,165.52626037597656,54.517234802246094,127.76962280273438,150.0904541015625,67.02999877929688,614.4390869140625,10.479999542236328,271.30999755859375,3389.780029296875
2020-08-19,77.39358520507812,279.9800109863281,164.90762329101562,54.60087585449219,126.93946838378906,147.96755981445312,68.0,625.4049072265625,10.140000343322754,270.07000732421875,3374.85009765625
2020-08-20,76.66878509521484,277.5199890136719,161.959716796875,53.29607391357422,125.13616943359375,146.56837463378906,67.80999755859375,612.75048828125,9.899999618530273,271.42999267578125,3385.510009765625
2020-08-21,76.39496612548828,277.07000732421875,162.2235565185547,53.48008346557617,126.4338150024414,145.68060302734375,66.44999694824219,601.4269409179688,9.890000343322754,271.2799987792969,3397.159912109375
2020-08-24,76.11308288574219,276.55999755859375,161.6595001220703,53.42152786254883,128.2180938720703,144.41647338867188,64.87999725341797,590.7788696289062,9.630000114440918,267.42999267578125,3431.280029296875
2020-08-25,75.75067901611328,279.0299987792969,161.41383361816406,53.08696365356445,127.96046447753906,146.6744842529297,66.25,606.4033813476562,9.539999961853027,272.3500061035156,3443.6201171875
2020-08-26,75.9842300415039,279.1700134277344,158.4022674560547,52.442935943603516,125.59416961669922,146.7516632080078,70.5,607.8931884765625,9.670000076293945,271.2900085449219,3478.72998046875
2020-08-27,75.94397735595703,279.260009765625,161.1136016845703,53.02006149291992,128.25621032714844,148.8553009033203,68.02999877929688,610.8433227539062,9.479999542236328,274.3399963378906,3484.550048828125
2020-08-28,75.83927154541016,281.4599914550781,164.81658935546875,52.869503021240234,129.7542724609375,148.47894287109375,67.48999786376953,598.5662841796875,9.600000381469727,269.9599914550781,3508.010009765625
2020-08-31,77.12782287597656,287.6400146484375,161.3773956298828,51.95781326293945,129.4966583251953,148.4692840576172,64.88999938964844,615.77001953125,9.869999885559082,279.1199951171875,3500.31005859375
2020-09-01,74.28495788574219,279.75,160.26742553710938,50.4188232421875,128.04627990722656,145.3535919189453,63.31999969482422,588.7029418945312,9.489999771118164,275.489990234375,3526.64990234375
2020-09-02,75.66209411621094,285.6000061035156,164.98947143554688,50.945762634277344,131.83428955078125,151.18824768066406,64.72000122070312,606.0557250976562,9.399999618530273,281.8900146484375,3580.840087890625
2020-09-03,73.98698425292969,276.1499938964844,162.3418426513672,50.561012268066406,130.3362579345703,149.32077026367188,64.83999633789062,573.5255126953125,9.130000114440918,267.4200134277344,3455.06005859375
2020-09-04,73.98698425292969,276.0,162.50563049316406,50.38536834716797,130.765625,147.4919891357422,62.599998474121094,576.4655151367188,9.1899995803833,266.5,3426.9599609375
2020-09-08,72.65814971923828,268.8999938964844,158.29307556152344,49.7915153503418,126.45291900634766,145.07301330566406,54.34000015258789,558.1195068359375,8.880000114440918,258.6099853515625,3331.840087890625
2020-09-09,73.79368591308594,272.510009765625,158.33856201171875,49.7915153503418,127.67420959472656,147.37591552734375,56.900001525878906,567.3173828125,8.880000114440918,263.0400085449219,3398.9599609375
2020-09-10,72.19911193847656,266.510009765625,154.4354248046875,48.51179885864258,128.49473571777344,145.84707641601562,57.560001373291016,546.4085693359375,8.760000228881836,255.64999389648438,3339.18994140625
2020-09-11,72.23938751220703,269.9100036621094,154.08961486816406,48.00996780395508,127.85549926757812,145.49874877929688,59.34000015258789,541.0945434570312,8.789999961853027,257.9599914550781,3340.969970703125
2020-09-14,72.87562561035156,278.2900085449219,156.3551788330078,48.48671340942383,129.4966583251953,146.0115509033203,63.66999816894531,560.4140014648438,9.09000015258789,264.79998779296875,3383.5400390625
2020-09-15,73.21385192871094,278.45001220703125,151.48753356933594,47.675392150878906,129.57293701171875,145.98252868652344,66.87999725341797,576.0086669921875,9.15999984741211,266.8500061035156,3401.199951171875
2020-09-16,72.30379486083984,276.3900146484375,153.3891143798828,48.07686996459961,131.68161010742188,147.8016357421875,68.83999633789062,565.3308715820312,9.1899995803833,267.54998779296875,3385.489990234375
2020-09-17,72.18302154541016,275.3699951171875,153.76211547851562,48.85472869873047,130.8515167236328,146.5921630859375,67.88999938964844,561.2086791992188,9.289999961853027,271.4599914550781,3357.010009765625
2020-09-18,72.56957244873047,274.4800109863281,152.77947998046875,49.8249626159668,126.18571472167969,147.20175170898438,69.87000274658203,551.51416015625,9.479999542236328,265.3900146484375,3319.469970703125
2020-09-21,71.74812316894531,268.29998779296875,150.08641052246094,49.23948287963867,119.69755554199219,143.42803955078125,69.26000213623047,551.9710693359375,8.949999809265137,264.0,3281.06005859375
2020-09-22,71.35348510742188,272.760009765625,147.15670776367188,48.62890625,115.1176528930664,144.7633819580078,68.72000122070312,567.6749267578125,8.850000381469727,267.5799865722656,3315.570068359375
2020-09-23,70.17768859863281,272.20001220703125,146.02853393554688,48.00996780395508,110.99571990966797,142.3249969482422,67.16000366210938,561.3973999023438,8.640000343322754,263.82000732421875,3236.919921875
2020-09-24,69.1871337890625,270.0400085449219,146.37429809570312,47.43284225463867,111.58731079101562,141.81219482421875,65.16999816894531,553.71923828125,8.569999694824219,263.1300048828125,3246.590087890625
2020-09-25,69.4448471069336,273.2799987792969,147.8026885986328,47.94304275512695,115.02223205566406,143.6990203857422,69.47000122070312,570.2078247070312,8.720000267028809,268.17999267578125,3298.4599609375
2020-09-28,70.29044342041016,282.0400085449219,149.47677612304688,48.461612701416016,115.79508972167969,145.2278289794922,70.55000305175781,568.0822143554688,8.800000190734863,267.7300109863281,3351.60009765625
2020-09-29,69.97636413574219,282.3500061035156,149.49501037597656,48.127052307128906,114.66919708251953,141.81219482421875,70.5199966430664,569.7608032226562,8.850000381469727,270.30999755859375,3335.469970703125
2020-09-30,70.54010009765625,283.67999267578125,154.1351318359375,48.84637451171875,118.96285247802734,144.1053924560547,70.75,556.0237426757812,9.010000228881836,272.1199951171875,3363.0
2020-10-01,70.17768859863281,285.57000732421875,152.2882080078125,48.37798309326172,118.84834289550781,142.19921875,70.02999877929688,564.3275756835938,9.069999694824219,273.510009765625,3380.800048828125
2020-10-02,69.35624694824219,277.6400146484375,152.15171813964844,48.3696174621582,121.22415924072266,142.21859741210938,68.80999755859375,561.010009765625,9.020000457763672,260.79998779296875,3348.419921875
2020-10-05,70.81391143798828,284.17999267578125,156.69175720214844,49.306396484375,124.20111846923828,144.34725952148438,71.94999694824219,601.0197143554688,9.300000190734863,268.9800109863281,3408.60009765625
2020-10-06,69.1710205078125,281.1499938964844,155.4726104736328,48.704185485839844,122.48365020751953,141.4928436279297,71.04000091552734,577.7369995117188,9.199999809265137,260.9800109863281,3360.969970703125
2020-10-07,70.121337890625,285.75,160.40391540527344,49.69950866699219,123.15153503417969,143.33132934570312,72.37000274658203,587.7195434570312,9.550000190734863,265.82000732421875,3419.43994140625
2020-10-08,70.3387680053711,286.9200134277344,161.83236694335938,50.577735900878906,125.78500366210938,149.00148010253906,72.93000030517578,595.8545532226562,9.9399995803833,268.5299987792969,3446.830078125
2020-10-09,70.62869262695312,286.5400085449219,160.494873046875,49.68278503417969,127.81732940673828,146.388916015625,73.0,598.0298461914062,9.829999923706055,269.95001220703125,3477.139892578125
2020-10-12,71.12801361083984,291.4800109863281,161.4593048095703,49.95042419433594,124.25835418701172,145.7987060546875,75.30999755859375,597.5133666992188,9.449999809265137,274.6000061035156,3534.219970703125
2020-10-13,70.7333755493164,291.4599914550781,158.83897399902344,49.448570251464844,126.84410095214844,146.72760009765625,78.29000091552734,603.900146484375,9.369999885559082,276.0899963378906,3511.929931640625
2020-10-14,70.25992584228516,289.0199890136719,158.75711059570312,48.93836975097656,128.48519897460938,149.02081298828125,76.55999755859375,596.7882690429688,9.289999961853027,271.4599914550781,3488.669921875
2020-10-15,69.57423400878906,280.6300048828125,160.87705993652344,49.61585998535156,131.47169494628906,151.47854614257812,75.58000183105469,581.2532348632812,9.3100004196167,215.27999877929688,3483.340087890625
2020-10-16,70.42318725585938,280.010009765625,161.8596649169922,49.84169006347656,128.92413330078125,151.59463500976562,73.94000244140625,595.7155151367188,9.40999984741211,218.0800018310547,3483.81005859375
2020-10-19,68.82320404052734,268.7699890136719,156.18226623535156,49.16420364379883,128.17031860351562,147.48231506347656,70.95999908447266,579.2269287109375,9.289999961853027,220.50999450683594,3426.919921875
2020-10-20,68.77424621582031,267.1199951171875,155.66366577148438,49.70787811279297,130.16448974609375,148.08224487304688,71.30999755859375,572.7606201171875,9.140000343322754,214.5399932861328,3443.1201171875
2020-10-21,67.66404724121094,268.9100036621094,158.8207550048828,49.9609260559082,129.7447052001953,147.67588806152344,68.37000274658203,568.5590209960938,9.479999542236328,211.3800048828125,3435.56005859375
2020-10-22,68.82320404052734,266.79998779296875,163.16070556640625,50.17179870605469,129.01002502441406,149.23370361328125,70.83999633789062,571.8665771484375,9.4399995803833,210.0800018310547,3453.489990234375
2020-10-23,68.84769439697266,265.0,167.85548400878906,50.82129669189453,130.3267059326172,151.3430633544922,70.52999877929688,575.919189453125,9.350000381469727,211.5800018310547,3465.389892578125
2020-10-26,68.50485229492188,256.760009765625,165.48080444335938,50.239280700683594,129.2198944091797,147.33721923828125,70.23999786376953,581.8095092773438,9.119999885559082,207.14999389648438,3400.969970703125
2020-10-27,67.51712036132812,255.3000030517578,162.21446228027344,49.04994583129883,124.5732192993164,144.3763427734375,70.66999816894531,578.6111450195312,8.739999771118164,212.19000244140625,3390.679931640625
2020-10-28,65.70490264892578,244.25999450683594,153.15252685546875,47.717193603515625,120.74707794189453,139.43186950683594,65.73999786376953,563.2349243164062,8.760000228881836,208.33999633789062,3271.030029296875
2020-10-29,65.85184478759766,245.47999572753906,148.66705322265625,47.1773567199707,119.71794128417969,139.13189697265625,71.27999877929688,552.0604858398438,8.739999771118164,207.00999450683594,3310.110107421875
2020-10-30,69.46810913085938,252.07000732421875,151.9151611328125,47.31230926513672,118.32411193847656,142.71200561523438,67.47000122070312,539.91259765625,8.720000267028809,208.36000061035156,3269.9599609375
2020-11-02,72.03948974609375,248.99000549316406,159.0755157470703,48.99089050292969,124.68231964111328,147.10498046875,67.11000061035156,544.8988647460938,8.800000190734863,207.4199981689453,3310.239990234375
2020-11-03,71.80276489257812,247.00999450683594,167.30047607421875,50.14649963378906,129.923583984375,154.82644653320312,69.08000183105469,553.4510498046875,8.880000114440918,211.13999938964844,3369.159912109375
2020-11-04,77.14143371582031,355.6300048828125,191.6294708251953,50.92251968383789,125.82795715332031,160.66111755371094,69.80999755859375,583.2000732421875,9.210000038146973,215.08999633789062,3443.43994140625
2020-11-05,76.480224609375,328.8999938964844,194.85028076171875,51.79977035522461,131.32693481445312,165.4120330810547,71.4800033569336,584.85888671875,8.609999656677246,219.47999572753906,3510.449951171875
2020-11-06,75.79454040527344,328.8999938964844,183.30442810058594,54.78577423095703,132.22434997558594,165.383056640625,72.44999694824219,574.1512451171875,9.119999885559082,220.27999877929688,3509.43994140625
2020-11-09,77.64754486083984,236.25999450683594,192.15716552734375,56.9620246887207,140.64474487304688,172.72711181640625,77.73999786376953,563.7415161132812,9.670000076293945,222.85000610351562,3550.5
2020-11-10,80.70872497558594,236.33999633789062,200.3456573486328,59.239501953125,145.21768188476562,177.4974365234375,76.05000305175781,555.4674072265625,9.619999885559082,215.35000610351562,3545.530029296875
2020-11-11,80.1209716796875,244.02999877929688,201.17364501953125,58.63217544555664,138.87852478027344,172.04983520507812,82.44000244140625,563.9202880859375,9.529999732971191,216.72000122070312,3572.659912109375
2020-11-12,79.67200469970703,241.5500030517578,200.3001708984375,58.53094482421875,138.03842163085938,172.17559814453125,87.80999755859375,553.0438232421875,9.510000228881836,218.30999755859375,3537.010009765625
2020-11-13,80.84747314453125,248.58999633789062,199.8816680908203,59.88900375366211,142.96461486816406,177.06202697753906,89.38999938964844,562.6290283203125,9.489999771118164,225.52000427246094,3585.14990234375
2020-11-16,80.29240417480469,250.9600067138672,198.61700439453125,61.97245788574219,144.94081115722656,177.7103271484375,97.94999694824219,555.5369262695312,9.630000114440918,224.27000427246094,3626.909912109375
2020-11-17,80.98628234863281,248.80999755859375,195.44166564941406,56.633060455322266,146.09597778320312,168.01490783691406,93.1500015258789,534.5388793945312,9.779999732971191,222.9600067138672,3609.530029296875
2020-11-18,80.58627319335938,240.97999572753906,191.91148376464844,55.96670150756836,144.38706970214844,170.81124877929688,88.88999938964844,515.5570068359375,9.479999542236328,216.35000610351562,3567.7900390625
2020-11-19,81.36175537109375,244.00999450683594,186.27963256835938,55.722068786621094,144.0147705078125,166.36997985839844,92.7699966430664,511.256103515625,9.350000381469727,211.97000122070312,3581.8701171875
2020-11-20,82.31683349609375,244.14999389648438,186.35240173339844,56.00043487548828,140.6637725830078,164.36705017089844,97.61000061035156,515.259033203125,9.479999542236328,215.2100067138672,3557.5400390625
2020-11-23,83.41069030761719,243.3800048828125,188.28126525878906,56.32939529418945,142.6304931640625,167.86009216308594,101.02999877929688,520.0963745117188,9.609999656677246,217.8699951171875,3577.590087890625
2020-11-24,84.86373901367188,242.50999450683594,191.08355712890625,57.72118377685547,148.03396606445312,173.9269561767578,98.55999755859375,502.7038879394531,9.859999656677246,216.5,3635.409912109375
2020-11-25,85.05963897705078,241.75,188.34494018554688,57.04637908935547,146.6592254638672,173.68507385253906,109.18000030517578,504.8990478515625,9.75,218.10000610351562,3629.64990234375
2020-11-27,85.62290954589844,243.77999877929688,193.33995056152344,57.24881362915039,146.1151123046875,174.16888427734375,127.02999877929688,510.6004943847656,9.819999694824219,226.7100067138672,3638.35009765625
2020-11-30,85.36986541748047,240.1699981689453,190.28286743164062,57.18134689331055,143.3083038330078,174.48895263671875,152.74000549316406,512.5671997070312,9.510000228881836,227.75,3621.6298828125
2020-12-01,84.92904663085938,243.16000366210938,188.79983520507812,56.970455169677734,145.02670288085938,173.60630798339844,141.00999450683594,510.62042236328125,9.40999984741211,230.3000030517578,3662.449951171875
2020-12-02,85.70455169677734,246.9199981689453,192.89410400390625,58.733402252197266,145.6854705810547,175.400634765625,143.0,501.7403564453125,9.65999984741211,226.6999969482422,3669.010009765625
2020-12-03,85.50045776367188,244.08999633789062,194.1497344970703,61.17113494873047,145.82867431640625,173.76156616210938,157.25999450683594,495.49261474609375,9.979999542236328,226.8699951171875,3666.719970703125
2020-12-04,87.57389831542969,245.8699951171875,198.02561950683594,62.84129333496094,150.53529357910156,175.31332397460938,152.52000427246094,489.1454772949219,10.279999732971191,228.32000732421875,3699.1201171875
2020-12-07,86.3984146118164,243.67999267578125,198.88084411621094,62.10742950439453,148.32997131347656,172.88868713378906,159.52000427246094,492.0856018066406,10.0600004196167,227.05999755859375,3691.9599609375
2020-12-08,87.90858459472656,246.42999267578125,198.95361328125,62.30142593383789,151.9768829345703,174.98355102539062,169.86000061035156,493.80401611328125,11.039999961853027,229.8300018310547,3702.25
2020-12-09,88.70855712890625,244.75,197.4342041015625,62.023075103759766,152.68336486816406,173.2959442138672,156.58999633789062,485.361083984375,10.649999618530273,224.3800048828125,3672.820068359375
2020-12-10,87.74532318115234,242.97999572753906,193.47640991210938,60.909645080566406,154.4590606689453,172.32611083984375,155.69000244140625,475.7658996582031,10.569999694824219,224.0399932861328,3668.10009765625
2020-12-11,86.80654907226562,241.42999267578125,190.47396850585938,60.378238677978516,150.43026733398438,169.3970947265625,156.92999267578125,476.550537109375,10.329999923706055,224.1699981689453,3663.4599609375
2020-12-14,85.05963897705078,245.25,184.83297729492188,58.80930709838867,153.57119750976562,167.13731384277344,155.07000732421875,497.0222473144531,10.3100004196167,228.1300048828125,3647.489990234375
2020-12-15,83.93316650390625,248.72999572753906,186.9801788330078,58.95271301269531,153.65713500976562,167.86476135253906,147.22000122070312,488.48992919921875,10.4399995803833,228.80999755859375,3694.6201171875
2020-12-16,85.4188461303711,248.19000244140625,184.15061950683594,58.471900939941406,154.2394561767578,167.15672302246094,137.02999877929688,483.3049621582031,10.350000381469727,232.11000061035156,3701.169921875
2020-12-17,85.62290954589844,250.24000549316406,184.35986328125,58.69965362548828,157.28494262695312,167.6998748779297,144.0,492.8802490234375,10.300000190734863,236.9199981689453,3722.47998046875
2020-12-18,85.26373291015625,249.6199951171875,179.3102569580078,58.665924072265625,156.89349365234375,168.320556640625,140.22999572753906,495.5422668457031,10.010000228881836,236.72000122070312,3709.409912109375
2020-12-21,84.65967559814453,248.32000732421875,179.5832061767578,57.95736312866211,155.70016479492188,166.25473022460938,138.3000030517578,493.4067077636719,9.789999961853027,234.5500030517578,3694.919921875
2020-12-22,83.91680908203125,247.8699951171875,177.39051818847656,56.7005500793457,155.87203979492188,164.88723754882812,125.87999725341797,486.7715148925781,9.600000381469727,234.89999389648438,3687.260009765625
2020-12-23,84.30863952636719,251.1999969482422,181.0389404296875,57.366920471191406,158.34458923339844,164.94541931152344,130.33999633789062,488.88720703125,9.770000457763672,235.83999633789062,3690.010009765625
2020-12-24,84.29232025146484,248.88999938964844,180.90249633789062,57.33319091796875,157.0518035888672,165.634033203125,123.38999938964844,485.6490783691406,9.829999923706055,234.4600067138672,3703.06005859375
2020-12-28,84.44741821289062,244.14999389648438,183.93223571777344,57.42595672607422,156.82232666015625,169.06736755371094,111.4000015258789,479.71917724609375,9.710000038146973,232.47000122070312,3735.360107421875
2020-12-29,85.46781158447266,243.4600067138672,185.65184020996094,57.27413558959961,156.65975952148438,168.93162536621094,114.38999938964844,480.970703125,9.550000190734863,233.49000549316406,3727.0400390625
2020-12-30,85.93309783935547,243.5800018310547,185.65184020996094,57.14760971069336,155.2445526123047,168.19448852539062,111.12999725341797,475.0904235839844,9.600000381469727,232.67999267578125,3732.0400390625
2020-12-31,87.46776580810547,244.86000061035156,189.4094696044922,57.611541748046875,157.26217651367188,168.67941284179688,104.47000122070312,479.8681640625,9.649999618530273,236.33999633789062,3756.070068359375
2021-01-04,86.04737854003906,242.9499969482422,187.17123413085938,59.03705978393555,156.4780731201172,169.17404174804688,111.7300033569336,479.6198425292969,10.34000015258789,229.42999267578125,3700.64990234375
2021-01-05,86.93717956542969,246.38999938964844,185.0877227783203,59.43350601196289,157.78811645507812,170.30886840820312,109.18000030517578,480.2059020996094,10.869999885559082,228.5800018310547,3726.860107421875
2021-01-06,86.1861572265625,247.75,190.54673767089844,61.20488357543945,163.09523010253906,173.53846740722656,116.26000213623047,466.9355163574219,11.09000015258789,226.64999389648438,3748.139892578125
2021-01-07,87.10859680175781,250.44000244140625,200.6186065673828,62.41109848022461,166.00216674804688,177.50521850585938,115.08999633789062,477.97100830078125,11.069999694824219,232.89999389648438,3803.7900390625
2021-01-08,87.56573486328125,252.5399932861328,200.89158630371094,63.144935607910156,164.73992919921875,178.0192413330078,112.75,495.38336181640625,10.789999961853027,237.0,3824.679931640625
2021-01-11,88.99427032470703,267.5199890136719,200.09088134765625,64.16557312011719,163.86978149414062,177.87379455566406,117.26000213623047,499.54522705078125,11.380000114440918,234.63999938964844,3799.610107421875
2021-01-12,89.61467742919922,267.3900146484375,204.91305541992188,64.32585906982422,164.7017059326172,177.74774169921875,124.55000305175781,502.3562316894531,11.720000267028809,229.3800048828125,3801.18994140625
2021-01-13,91.79421997070312,266.6700134277344,203.630126953125,63.19553756713867,163.0091552734375,177.87379455566406,124.05999755859375,508.4649963378906,11.550000190734863,227.10000610351562,3809.840087890625
2021-01-14,92.19062805175781,280.2900085449219,200.87339782714844,63.305198669433594,160.90542602539062,177.3112335205078,129.72000122070312,514.4345703125,11.5,226.1199951171875,3795.5400390625
2021-01-15,91.27393341064453,275.8399963378906,199.16285705566406,64.32585906982422,161.383544921875,178.863037109375,129.64999389648438,514.4544677734375,11.960000038146973,225.5500030517578,3768.25
2021-01-19,92.64483642578125,273.8399963378906,200.89158630371094,63.600433349609375,158.83041381835938,176.97178649902344,125.01000213623047,530.3074340820312,12.550000190734863,231.91000366210938,3798.909912109375
2021-01-20,93.00824737548828,270.2799987792969,207.8245086669922,63.473907470703125,160.59945678710938,178.6108856201172,125.13999938964844,538.6312255859375,12.180000305175781,236.6999969482422,3851.85009765625
2021-01-21,91.88507843017578,270.1199951171875,205.79559326171875,62.90497970581055,160.0735321044922,177.2821502685547,132.97999572753906,531.8866577148438,11.970000267028809,238.63999938964844,3853.070068359375
2021-01-22,91.55472564697266,269.44000244140625,203.2753448486328,62.93894958496094,159.66233825683594,179.4352569580078,131.02000427246094,534.1713256835938,12.550000190734863,237.58999633789062,3841.469970703125
2021-01-25,91.25743103027344,275.5400085449219,200.2455596923828,62.16623306274414,161.0584259033203,177.63133239746094,147.0,544.5214233398438,12.399999618530273,241.30999755859375,3855.360107421875
2021-01-26,89.85346984863281,271.6700134277344,196.30601501464844,63.032352447509766,156.9466094970703,178.863037109375,151.92999267578125,540.4488525390625,12.319999694824219,237.63999938964844,3849.6201171875
